ID,Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Preferred Foot,Body Type,Position
184941,29,85,85,37500000,215000,2172,4,3,4,8,5.7,163,84,84,84,85,85,85,85,85,85,85,85,85,80,80,80,85,68,67,67,67,68,65,60,60,60,65,77,80,73,77,83,87,79,78,75,86,86,79,90,83,87,84,87,83,72,81,79,46,84,82,77,84,38,44,35,10,10,15,12,13,Right,Normal,AM
184267,28,85,85,39000000,28000,2030,3,3,4,7,5.9,146,78,78,78,86,84,84,84,86,85,85,85,85,79,79,79,85,67,63,63,63,67,62,51,51,51,62,79,76,46,79,73,93,84,78,72,86,87,75,92,84,87,69,72,85,49,76,46,38,83,79,75,90,51,36,25,13,16,12,7,7,Right,Normal,MF
183907,29,85,85,30000000,115000,1948,4,4,2,4,6.4,198,66,66,66,66,67,67,67,66,69,69,69,70,75,75,75,70,79,83,83,83,79,81,86,86,86,81,69,34,85,75,52,64,53,31,83,70,67,72,56,82,52,78,74,69,91,58,81,81,47,75,46,84,84,87,87,7,12,15,6,5,Right,Stocky,DF
181872,31,85,85,26000000,205000,2230,4,4,3,4,5.11,165,81,81,81,79,81,81,81,79,81,81,81,79,84,84,84,79,82,86,86,86,82,83,86,86,86,83,76,75,82,83,78,76,76,68,79,82,60,55,74,84,75,86,85,83,79,85,93,84,80,80,81,81,82,87,86,4,2,4,2,4,Right,Normal,AM
181458,29,85,85,37500000,110000,2199,3,5,4,4,6.1,176,85,85,85,85,85,85,85,85,84,84,84,86,82,82,82,86,78,75,75,75,78,75,71,71,71,75,83,79,80,81,81,84,73,75,77,85,84,88,78,81,74,84,84,89,78,79,65,69,85,79,76,80,64,52,54,6,7,10,9,6,Right,Lean,MF
180930,32,85,85,30500000,115000,1931,3,5,2,4,6.4,185,85,85,85,80,83,83,83,80,81,81,81,79,77,77,77,79,62,64,64,64,62,59,58,58,58,59,63,89,84,77,77,76,65,54,72,84,65,66,57,83,36,86,66,76,80,79,51,50,89,74,67,83,58,28,16,9,11,13,15,15,Right,Lean,ST
179846,31,85,85,33000000,160000,2154,3,4,2,8,6.2,198,80,80,80,79,81,81,81,79,82,82,82,80,85,85,85,80,81,86,86,86,81,80,84,84,84,80,72,72,76,85,78,81,68,68,82,84,54,60,55,87,54,82,68,78,87,78,82,86,79,82,69,84,80,83,76,11,9,5,15,8,Right,Normal,MF
179844,29,85,85,38500000,100000,2003,4,4,2,7,6.2,190,85,85,85,79,82,82,82,79,78,78,78,78,72,72,72,78,64,64,64,64,64,62,64,64,64,62,65,87,82,65,81,77,62,59,52,83,74,76,58,85,53,83,64,76,92,74,93,40,87,74,75,83,58,39,34,11,13,12,8,11,Right,Normal,ST
178518,30,85,85,35500000,105000,2278,3,3,3,8,5.9,170,81,81,81,83,84,84,84,83,84,84,84,83,86,86,86,83,86,87,87,87,86,86,84,84,84,86,73,75,59,84,75,80,73,68,81,85,78,73,76,87,82,84,76,93,77,86,88,86,86,76,63,84,83,86,90,11,11,14,8,11,Right,Stocky,AM
171919,35,85,85,9000000,38000,1959,3,4,2,4,6.6,201,73,73,73,65,69,69,69,65,68,68,68,66,73,73,73,66,75,80,80,80,75,78,85,85,85,78,45,57,94,76,60,60,52,76,70,68,60,65,46,85,36,92,45,61,83,82,72,83,53,59,60,84,86,88,85,14,10,14,8,14,Right,Lean,DF
170890,31,85,85,26000000,145000,2196,3,2,2,8,5.11,165,77,77,77,79,79,79,79,79,80,80,80,81,82,82,82,81,86,86,86,86,86,85,84,84,84,85,75,64,68,83,72,78,65,52,77,79,79,77,83,84,79,78,84,94,76,70,86,86,72,76,56,82,85,84,86,8,11,5,10,14,Left,Lean,MF
168609,33,85,85,15500000,96000,1879,3,3,2,5,6.1,172,65,65,65,64,65,65,65,64,65,65,65,66,70,70,70,66,77,81,81,81,77,79,86,86,86,79,48,43,80,70,51,67,32,39,69,73,66,69,61,81,57,70,82,65,79,41,83,85,43,58,49,81,90,90,85,12,6,10,13,12,Right,Lean,DF
165153,30,85,85,37000000,240000,2000,4,4,4,3,6.1,179,84,84,84,84,85,85,85,84,84,84,84,83,76,76,76,83,60,59,59,59,60,56,52,52,52,56,75,81,80,83,82,83,79,73,62,86,76,76,76,83,66,81,73,75,80,75,65,22,86,85,82,79,47,15,12,13,11,5,5,7,Right,Normal,ST
164169,32,85,85,21500000,81000,2145,3,3,3,7,6,163,75,75,75,78,77,77,77,78,78,78,78,80,81,81,81,80,86,84,84,84,86,85,83,83,83,85,86,59,72,80,56,77,74,75,77,83,76,75,75,85,62,71,71,89,74,60,81,84,71,70,65,88,78,84,86,11,15,9,9,5,Left,Lean,DF
139720,32,85,85,22000000,170000,1898,4,3,2,5,6.3,187,66,66,66,63,64,64,64,63,65,65,65,65,70,70,70,65,76,80,80,80,76,78,86,86,86,78,61,45,84,73,46,63,61,52,66,70,52,59,57,87,41,75,72,66,87,55,87,82,41,59,63,81,87,85,84,10,9,5,8,6,Right,Normal,DF
120533,35,85,85,9000000,57000,1832,4,3,2,5,6.2,179,63,63,63,61,62,62,62,61,62,62,62,61,66,66,66,61,74,78,78,78,74,77,85,85,85,77,46,46,80,70,23,58,44,47,61,62,65,70,63,83,49,63,76,60,86,56,94,85,40,48,57,79,86,85,82,8,15,5,9,10,Right,Lean,DF
41236,36,85,85,14000000,15000,2012,5,4,5,3,6.5,209,86,86,86,81,84,84,84,81,83,83,83,80,77,77,77,80,59,61,61,61,59,55,56,56,56,55,73,86,83,79,86,79,82,82,73,84,58,59,75,82,39,90,68,61,86,82,84,20,85,79,89,90,28,37,24,13,15,10,9,12,Right,Normal,ST
220793,22,84,88,34000000,105000,1809,2,3,2,5,6.2,174,63,63,63,61,62,62,62,61,63,63,63,64,68,68,68,64,76,80,80,80,76,78,84,84,84,78,36,40,80,77,28,63,30,27,67,73,72,79,60,80,55,66,73,76,83,44,87,82,34,49,44,75,84,85,88,9,7,10,6,15,Right,Normal,DF
216460,23,84,88,34000000,63000,1758,2,3,2,5,6.1,176,58,58,58,53,53,53,53,53,52,52,52,55,58,58,58,55,73,75,75,75,73,76,85,85,85,76,47,37,81,68,30,47,36,44,58,56,69,70,56,76,43,72,92,67,85,48,89,85,24,27,38,73,88,86,87,9,11,7,10,15,Right,Normal,DF
212462,25,84,87,32000000,22000,2259,3,2,3,7,5.11,157,79,79,79,82,81,81,81,82,82,82,82,84,84,84,84,84,86,84,84,84,86,85,81,81,81,85,89,65,74,83,67,82,87,79,86,82,84,85,73,83,70,80,81,92,68,75,78,80,76,74,68,80,80,81,79,13,8,12,11,14,Left,Lean,DF
212218,24,84,88,34000000,135000,1912,2,3,2,4,6.2,187,66,66,66,63,65,65,65,63,65,65,65,66,72,72,72,66,77,81,81,81,77,79,84,84,84,79,58,45,85,76,40,59,61,69,78,73,62,66,45,83,55,68,75,67,82,47,75,85,54,57,44,77,85,86,87,10,11,5,14,5,Left,Normal,DF
212198,23,84,88,40500000,22000,2223,2,3,4,7,5.1,152,79,79,79,83,83,83,83,83,84,84,84,84,84,84,84,84,77,77,77,77,77,75,69,69,69,75,84,73,58,85,84,83,85,81,82,85,79,76,77,84,78,87,72,89,67,88,65,70,79,86,81,83,63,66,53,12,14,15,8,14,Right,Lean,MF
212190,22,84,90,36500000,84000,1648,2,3,2,4,6.5,214,58,58,58,51,54,54,54,51,54,54,54,54,62,62,62,54,71,77,77,77,71,75,83,83,83,75,30,20,86,78,31,42,28,30,63,63,52,84,33,79,33,77,38,65,94,62,82,82,26,30,32,72,82,85,83,15,7,14,7,15,Right,Stocky,DF
211300,22,84,90,42500000,165000,2064,3,3,4,4,6,168,84,84,84,85,85,85,85,85,83,83,83,84,76,76,76,84,67,63,63,63,67,64,57,57,57,64,76,84,69,77,74,87,84,54,60,86,88,89,85,81,81,84,74,75,75,80,58,42,83,73,81,79,38,39,36,9,8,8,15,11,Right,Normal,AM
211117,22,84,90,42500000,115000,2189,3,3,4,8,6.2,176,84,84,84,84,85,85,85,84,86,86,86,84,86,86,86,84,79,81,81,81,79,78,76,76,76,78,69,83,77,85,79,83,75,68,80,85,73,76,76,85,62,78,67,90,71,80,84,74,86,85,74,86,70,70,63,7,6,9,11,8,Right,Lean,MF
209499,24,84,88,34000000,120000,2164,3,2,3,4,6.2,172,76,76,76,78,78,78,78,78,79,79,79,80,82,82,82,80,85,86,86,86,85,85,85,85,85,85,79,66,75,83,47,76,71,53,78,82,69,72,69,83,67,78,75,92,79,65,85,84,70,75,91,84,83,86,84,13,12,6,8,8,Right,Lean,DM
207865,24,84,89,35500000,90000,1879,3,3,2,4,6,165,62,62,62,66,64,64,64,66,66,66,66,70,72,72,72,70,82,83,83,83,82,83,85,85,85,83,72,33,80,81,31,59,49,32,78,76,73,76,69,81,68,53,86,75,74,35,80,84,46,51,31,79,85,87,87,6,6,12,10,13,Right,Lean,DM
207566,26,84,86,31500000,38000,1985,3,4,3,4,6.2,183,69,69,69,72,72,72,72,72,76,76,76,75,82,82,82,75,78,85,85,85,78,78,82,82,82,78,68,52,73,84,50,80,79,50,86,79,49,53,51,75,51,59,69,84,90,55,75,84,64,83,60,89,84,85,68,6,6,5,14,14,Right,Normal,DM
205498,26,84,87,38000000,155000,2136,2,3,3,4,5.11,148,72,72,72,79,78,78,78,79,82,82,82,81,84,84,84,81,79,81,81,81,79,77,74,74,74,77,75,57,56,89,71,82,75,76,87,85,75,69,80,83,73,71,58,79,66,62,79,78,72,87,84,79,63,78,70,14,7,13,14,8,Right,Lean,MF
204970,25,84,87,39000000,72000,2091,2,3,4,7,5.1,154,83,83,83,85,85,85,85,85,84,84,84,85,79,79,79,85,67,64,64,64,67,63,55,55,55,63,83,81,75,83,74,85,86,72,76,86,87,80,86,83,71,83,76,83,66,82,56,42,83,80,74,82,46,29,31,8,11,14,10,9,Left,Normal,MF
204963,26,84,87,31500000,185000,2040,3,3,3,8,5.8,161,68,68,68,74,71,71,71,74,73,73,73,77,76,76,76,77,85,83,83,83,85,85,83,83,83,85,83,41,70,81,34,76,72,47,71,83,79,84,81,82,79,64,76,84,74,36,81,83,61,57,45,77,83,83,85,13,13,15,9,15,Right,Stocky,DF
202556,24,84,89,42000000,93000,2083,3,3,5,6,5.9,172,83,83,83,85,85,85,85,85,85,85,85,85,78,78,78,85,63,61,61,61,63,59,53,53,53,59,79,79,65,80,74,85,85,88,74,85,87,87,82,79,79,87,74,79,80,81,76,28,83,82,75,79,29,31,20,8,14,6,12,10,Right,Stocky,ST
200104,25,84,85,37000000,125000,2079,3,5,4,8,6,143,85,85,85,87,87,87,87,87,86,86,86,85,79,79,79,85,68,64,64,64,68,64,56,56,56,64,78,85,65,79,79,88,81,70,64,85,88,87,82,84,76,86,63,85,63,88,60,39,85,80,71,82,48,34,33,11,13,13,6,10,Right,Lean,MF
198176,26,84,86,31500000,88000,1808,3,4,2,5,6.2,172,60,60,60,61,61,61,61,61,64,64,64,63,70,70,70,63,76,80,80,80,76,79,85,85,85,79,49,25,80,71,27,63,45,16,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83,8,10,7,14,13,Right,Normal,DF
193082,30,84,84,29500000,150000,2163,3,3,5,7,5.1,159,79,79,79,85,84,84,84,85,84,84,84,84,80,80,80,84,79,75,75,75,79,78,72,72,72,78,80,67,58,80,70,90,78,69,69,85,89,93,91,80,82,84,75,78,61,80,78,62,78,76,65,80,63,70,74,5,5,13,6,9,Right,Lean,AM
192629,30,84,84,30000000,45000,2057,2,3,3,8,5.9,148,84,84,84,85,85,85,85,85,83,83,83,83,75,75,75,83,63,59,59,59,63,58,51,51,51,58,80,88,78,79,83,86,80,76,64,85,85,78,87,85,74,79,68,75,60,82,63,39,86,75,82,85,39,21,18,12,16,9,12,13,Left,Lean,ST
191202,29,84,84,24000000,165000,2100,3,3,3,5,6.4,187,76,76,76,75,77,77,77,75,77,77,77,77,82,82,82,77,81,85,85,85,81,80,83,83,83,80,71,64,74,84,73,80,72,67,83,79,52,59,44,83,50,83,67,84,85,75,80,86,69,73,64,84,83,84,75,7,15,12,14,9,Left,Lean,DM
190584,28,84,84,31000000,51000,2097,2,3,4,5,5.1,165,74,74,74,78,79,79,79,78,81,81,81,79,84,84,84,79,79,83,83,83,79,78,77,77,77,78,68,72,51,86,58,78,76,68,82,83,66,57,71,84,75,69,63,77,68,76,76,87,79,86,50,79,69,83,80,15,7,11,14,12,Right,Normal,DM
188377,28,84,84,24500000,165000,2175,3,2,2,8,6,154,75,75,75,78,77,77,77,78,76,76,76,80,78,78,78,80,85,81,81,81,85,85,82,82,82,85,81,51,74,78,57,79,76,71,67,78,86,93,67,83,72,86,83,89,75,69,78,81,67,69,63,75,78,84,83,12,6,16,15,8,Right,Normal,DF
186942,27,84,84,32000000,175000,2138,3,4,4,7,5.11,176,78,78,78,82,83,83,83,82,85,85,85,83,85,85,85,83,78,80,80,80,78,75,73,73,73,75,74,73,50,88,75,85,81,74,83,86,67,68,78,85,78,77,61,69,72,73,70,77,79,86,76,87,73,68,64,11,14,5,5,13,Right,Normal,MF
185020,31,84,84,27500000,105000,2045,3,3,3,8,5.1,161,82,82,82,85,85,85,85,85,84,84,84,84,76,76,76,84,70,63,63,63,70,66,57,57,57,66,82,78,65,80,84,82,73,65,51,85,88,89,85,82,80,78,73,91,55,80,54,40,88,78,62,79,64,32,32,8,5,14,11,11,Right,Lean,MF
183898,30,84,84,29500000,125000,2113,4,2,5,7,5.11,152,79,79,79,85,84,84,84,85,85,85,85,85,80,80,80,85,71,68,68,68,71,68,60,60,60,68,83,72,51,82,77,86,84,82,79,85,85,84,92,80,77,83,72,73,60,77,73,38,82,82,73,82,35,59,56,10,7,11,12,11,Left,Lean,MF
181783,32,84,84,25000000,160000,2106,3,3,3,8,6.3,187,84,84,84,79,81,81,81,79,79,79,79,79,78,78,78,79,74,75,75,75,74,74,75,75,75,74,72,84,90,75,86,76,64,49,67,77,67,73,67,86,53,80,85,83,85,60,88,66,90,74,76,80,59,64,64,10,8,5,8,15,Right,Lean,ST
180403,29,84,84,30500000,175000,2052,3,4,4,8,5.9,172,77,77,77,85,84,84,84,85,85,85,85,85,82,82,82,85,74,70,70,70,74,69,57,57,57,69,76,77,31,80,59,88,82,83,77,84,91,86,89,82,79,79,41,85,60,81,44,55,80,83,70,79,43,57,51,14,12,13,7,13,Right,Lean,AM
178562,30,84,84,29000000,31000,2133,3,4,4,4,5.9,157,74,74,74,81,80,80,80,81,84,84,84,82,85,85,85,82,78,81,81,81,78,75,72,72,72,75,80,66,49,88,65,84,83,81,87,86,68,64,79,77,83,74,57,74,67,78,73,76,75,88,78,80,75,69,64,13,8,7,7,10,Right,Normal,DM
177413,29,84,84,24000000,77000,2200,3,4,4,4,6.2,179,80,80,80,80,81,81,81,80,82,82,82,81,84,84,84,81,83,85,85,85,83,83,84,84,84,83,69,71,80,89,77,78,69,68,79,84,67,74,78,84,60,78,76,86,82,74,82,80,75,79,81,89,80,79,85,5,7,7,10,7,Right,Lean,MF
177388,31,84,84,27500000,75000,2053,3,4,4,6,5.9,170,80,80,80,85,84,84,84,85,85,85,85,85,81,81,81,85,66,64,64,64,66,62,53,53,53,62,87,78,59,84,77,86,90,84,80,90,75,72,79,75,80,80,48,73,72,82,57,37,79,87,74,82,32,36,39,11,15,9,14,12,Right,Normal,AM
176769,34,84,84,16500000,25000,2023,3,5,3,7,5.11,163,85,85,85,83,85,85,85,83,84,84,84,81,79,79,79,81,61,61,61,61,61,57,54,54,54,57,70,88,84,76,85,84,85,77,75,88,65,64,77,85,69,84,69,66,63,85,61,34,87,83,84,87,31,36,25,12,11,7,8,5,Right,Lean,ST
172879,30,84,84,23000000,140000,1797,3,2,2,5,6.1,187,65,65,65,59,61,61,61,59,59,59,59,60,62,62,62,60,73,74,74,74,73,76,84,84,84,76,47,44,85,60,46,58,29,35,51,58,64,73,60,81,64,77,86,69,86,48,88,77,49,45,24,82,85,87,85,6,8,5,12,5,Right,Normal,DF
167397,32,84,84,25000000,115000,2026,3,4,3,7,5.1,159,84,84,84,79,82,82,82,79,80,80,80,77,75,75,75,77,60,62,62,62,60,58,60,60,60,58,55,86,89,79,84,75,83,73,58,82,69,66,76,85,75,79,91,68,75,80,75,41,88,70,81,87,39,42,19,10,13,6,9,5,Right,Normal,ST
157481,32,84,84,18000000,88000,1765,3,3,2,2,6.3,181,58,58,58,57,59,59,59,57,62,62,62,60,69,69,69,60,73,81,81,81,73,75,85,85,85,75,38,27,77,74,31,59,53,45,72,71,54,53,53,82,56,65,77,55,82,53,81,86,30,57,37,75,89,87,85,8,6,5,9,8,Right,Lean,DF
143076,30,84,84,30000000,53000,2049,3,4,4,7,5.5,150,78,78,78,87,85,85,85,87,87,87,87,86,80,80,80,86,69,64,64,64,69,63,51,51,51,63,82,76,38,82,72,89,79,79,74,87,94,86,92,83,94,76,70,75,48,79,56,40,81,85,72,84,50,30,34,8,11,12,9,6,Right,Normal,ST
137186,37,84,84,4200000,95000,1740,3,3,2,2,6.2,192,55,55,55,57,58,58,58,57,60,60,60,60,66,66,66,60,74,78,78,78,74,77,85,85,85,77,40,21,72,65,35,64,50,31,65,65,61,77,52,80,64,54,81,53,83,39,66,90,28,62,60,88,94,90,82,4,2,4,2,4,Right,Normal,DF
20775,34,84,84,15500000,80000,1988,3,4,5,6,5.9,148,76,76,76,85,83,83,83,85,84,84,84,85,77,77,77,85,61,57,57,57,61,54,44,44,44,54,92,67,41,79,80,89,94,73,75,88,84,82,91,78,84,79,63,65,55,80,74,24,78,84,74,80,29,17,13,12,14,10,5,15,Right,Normal,MF
9014,34,84,84,15500000,110000,2044,4,2,4,6,5.11,176,83,83,83,87,87,87,87,87,86,86,86,85,79,79,79,85,63,60,60,60,63,58,49,49,49,58,80,85,51,82,86,89,90,81,71,88,83,76,87,85,90,86,60,64,67,86,47,37,84,80,78,85,30,26,26,10,8,11,5,15,Left,Normal,MF
231443,21,83,92,40000000,155000,1993,3,5,4,6,5.1,148,79,79,79,86,85,85,85,86,85,85,85,85,77,77,77,85,66,61,61,61,66,62,49,49,49,62,78,78,43,78,76,90,78,64,70,83,93,92,90,82,85,83,59,73,46,70,54,36,79,84,75,75,42,30,33,6,6,14,10,13,Left,Lean,AM
230666,21,83,92,41000000,130000,2051,2,3,4,8,5.9,161,83,83,83,84,85,85,85,84,83,83,83,83,75,75,75,83,63,61,61,61,63,59,54,54,54,59,66,84,74,76,72,86,76,54,66,85,87,85,92,86,91,78,77,84,68,73,73,32,88,77,78,82,53,23,19,13,8,6,6,15,Right,Normal,ST
230481,26,83,83,28000000,51000,2095,1,4,4,7,5.1,165,80,80,80,84,84,84,84,84,84,84,84,85,80,80,80,85,67,63,63,63,67,62,52,52,52,62,83,74,64,83,76,85,86,78,82,83,88,87,85,84,76,82,64,86,70,78,62,40,82,83,77,81,24,35,33,12,12,13,15,13,Right,Normal,AM
230375,26,83,83,22500000,43000,1894,1,3,2,4,6.1,176,61,61,61,61,61,61,61,61,61,61,61,63,66,66,66,63,76,78,78,78,76,79,83,83,83,79,40,38,83,74,44,56,45,49,61,70,83,78,77,85,68,53,69,76,73,41,88,84,38,42,56,71,85,87,82,16,15,13,15,10,Right,Normal,DF
230294,26,83,83,28500000,60000,1921,1,3,4,6,6.2,183,83,83,83,76,79,79,79,76,75,75,75,73,66,66,66,73,55,53,53,53,55,53,53,53,53,53,56,85,83,73,82,75,59,67,47,74,79,83,55,84,55,85,84,56,87,82,65,32,83,58,77,79,26,27,24,8,11,20,19,20,Right,Normal,ST
225850,22,83,89,30500000,82000,1899,2,3,3,8,6.2,176,61,61,61,64,62,62,62,64,66,66,66,68,71,71,71,68,79,81,81,81,79,80,83,83,83,80,62,31,79,79,33,58,50,32,75,78,75,78,74,79,65,55,77,80,84,39,85,83,39,60,50,80,80,83,83,7,8,14,15,9,Left,Normal,DF
220971,23,83,88,34000000,120000,2082,2,4,4,7,5.8,141,75,75,75,81,81,81,81,81,84,84,84,81,83,83,83,81,75,78,78,78,75,72,68,68,68,72,62,74,42,88,71,88,64,70,78,88,78,60,89,82,90,76,53,82,58,73,78,75,74,81,58,79,68,62,61,7,14,15,14,9,Right,Lean,MF
219683,23,83,88,34000000,85000,2207,2,3,3,7,5.11,179,80,80,80,79,80,80,80,79,81,81,81,80,83,83,83,80,78,82,82,82,78,78,79,79,79,78,67,75,82,84,62,77,66,73,86,81,75,66,75,83,74,82,90,87,77,81,81,76,79,80,70,74,75,78,71,7,10,14,9,14,Right,Normal,MF
213565,22,83,89,35500000,64000,2173,3,2,4,7,5.7,137,79,79,79,85,84,84,84,85,85,85,85,85,82,82,82,85,77,74,74,74,77,75,67,67,67,75,83,75,54,84,78,85,85,81,75,86,86,84,87,80,86,79,71,79,63,76,63,66,77,85,68,80,55,59,63,11,15,13,7,14,Left,Lean,MF
213345,22,83,87,34000000,85000,1918,2,3,5,3,5.1,157,78,78,78,84,82,82,82,84,82,82,82,83,73,73,73,83,60,53,53,53,60,55,42,42,42,55,81,76,52,77,77,88,84,70,63,83,95,93,87,81,84,77,75,76,61,73,36,23,79,75,70,75,29,17,15,5,3,5,3,5,Right,Lean,MF
213331,22,83,88,29500000,67000,1673,2,4,2,4,6.5,214,54,54,54,54,55,55,55,54,59,59,59,59,66,66,66,59,72,78,78,78,72,75,83,83,83,75,35,20,80,74,24,55,30,27,69,64,64,77,48,82,44,44,72,63,93,25,76,80,27,61,38,75,80,88,84,11,8,7,9,14,Right,Stocky,DF
212523,24,83,90,36500000,18000,2142,2,4,4,7,6.3,176,82,82,82,83,83,83,83,83,83,83,83,82,81,81,81,82,71,71,71,71,71,69,66,66,66,69,78,80,77,81,76,82,86,87,79,84,77,76,76,79,65,84,58,76,72,88,67,58,86,81,71,74,55,62,42,13,11,13,12,10,Left,Normal,AM
212188,22,83,87,34500000,70000,1967,3,4,3,7,5.11,165,84,84,84,84,84,84,84,84,81,81,81,83,72,72,72,83,64,58,58,58,64,60,52,52,52,60,69,87,76,77,82,83,62,56,55,84,93,93,81,86,76,74,78,83,59,67,63,37,85,61,72,74,39,20,19,9,9,8,15,9,Right,Normal,AM
210008,23,83,87,33000000,91000,2184,2,3,3,7,6.4,176,79,79,79,79,80,80,80,79,81,81,81,80,83,83,83,80,80,82,82,82,80,79,79,79,79,79,70,69,77,85,72,79,73,59,83,83,73,74,79,83,72,80,73,82,80,79,76,80,76,80,69,82,70,81,75,9,12,9,7,15,Left,Lean,MF
209658,23,83,88,34000000,85000,2203,3,4,3,8,6.2,174,80,80,80,82,82,82,82,82,83,83,83,83,84,84,84,83,83,83,83,83,83,82,80,80,80,82,75,72,75,84,68,81,76,75,79,83,84,79,76,83,70,77,67,86,70,78,80,83,77,82,60,80,70,79,78,13,8,15,11,9,Right,Lean,MF
208808,26,83,84,30500000,28000,2056,2,4,5,6,5.9,159,81,81,81,85,84,84,84,85,83,83,83,84,77,77,77,84,65,60,60,60,65,61,51,51,51,61,79,86,60,78,69,84,75,76,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32,10,13,6,7,13,Right,Lean,MF
208670,25,83,86,32500000,28000,2098,3,2,4,8,5.11,143,76,76,76,83,82,82,82,83,84,84,84,84,85,85,85,84,74,75,75,75,74,70,63,63,63,70,84,68,53,86,77,83,90,78,89,83,76,74,85,82,78,80,38,86,59,75,71,62,75,88,73,83,52,66,36,11,7,11,8,14,Left,Lean,AM
208618,27,83,83,27000000,205000,2048,2,4,4,8,5.8,154,77,77,77,83,82,82,82,83,83,83,83,84,80,80,80,84,71,67,67,67,71,67,57,57,57,67,86,73,52,83,54,82,82,75,75,83,84,79,79,85,84,82,68,90,57,80,65,44,81,83,56,75,42,50,44,9,16,9,9,7,Right,Normal,AM
208418,24,83,86,33000000,20000,2015,3,4,4,7,5.11,161,81,81,81,85,84,84,84,85,83,83,83,84,76,76,76,84,65,61,61,61,65,61,53,53,53,61,78,79,53,77,68,88,81,78,71,87,89,87,88,83,71,84,68,74,59,75,61,18,81,71,74,75,58,39,26,9,11,9,10,10,Right,Lean,MF
208093,26,83,85,32000000,53000,1967,1,4,4,7,5.11,170,82,82,82,78,80,80,80,78,77,77,77,76,71,71,71,76,63,61,61,61,63,62,58,58,58,62,61,83,80,78,79,78,71,56,56,81,77,80,70,82,69,81,72,72,74,77,55,40,83,58,73,72,43,41,41,15,12,7,12,10,Left,Lean,ST
207410,24,83,89,35000000,165000,2115,3,4,4,8,5.9,172,74,74,74,82,81,81,81,82,84,84,84,83,85,85,85,83,79,81,81,81,79,77,72,72,72,77,73,62,42,87,76,88,78,68,82,89,84,74,81,70,85,79,63,82,65,75,77,78,69,88,59,72,69,75,63,9,5,6,7,7,Right,Normal,MF
206545,26,83,84,30000000,49000,2121,2,4,4,4,5.1,165,77,77,77,79,80,80,80,79,82,82,82,80,83,83,83,80,75,78,78,78,75,74,73,73,73,74,72,71,74,86,63,80,80,69,83,83,68,65,76,82,72,81,77,77,63,80,71,69,77,84,65,73,70,73,60,9,14,12,7,8,Right,Lean,MF
206113,22,83,88,34500000,85000,2041,2,4,4,7,5.9,165,80,80,80,84,83,83,83,84,82,82,82,82,76,76,76,82,67,64,64,64,67,64,56,56,56,64,74,81,46,79,83,87,64,62,68,83,92,90,87,80,88,85,64,68,68,81,63,38,80,74,68,74,45,48,45,14,10,10,9,7,Right,Normal,ST
204639,27,83,86,26000000,67000,1696,2,3,2,5,6.2,174,55,55,55,53,54,54,54,53,56,56,56,56,63,63,63,56,70,77,77,77,70,74,83,83,83,74,35,34,85,72,27,47,34,28,69,68,55,61,61,82,49,43,87,58,77,31,83,84,29,41,37,75,86,83,84,14,13,14,13,12,Right,Lean,DF
203574,24,83,87,28500000,125000,1858,2,4,3,7,6.2,154,61,61,61,66,65,65,65,66,68,68,68,70,74,74,74,70,79,82,82,82,79,80,83,83,83,80,62,29,83,81,27,69,47,29,74,80,67,71,61,82,59,46,75,79,77,38,79,81,48,67,44,80,85,85,82,7,15,11,10,8,Right,Lean,DF
202651,24,83,86,33000000,115000,1959,3,3,4,7,5.9,154,77,77,77,85,84,84,84,85,86,86,86,85,79,79,79,85,63,59,59,59,63,58,45,45,45,58,84,70,50,86,72,88,87,80,75,89,83,77,86,78,84,78,50,77,56,87,23,20,76,84,72,76,50,23,18,15,15,9,8,9,Left,Lean,AM
202166,24,83,86,32500000,91000,2112,3,5,4,4,6.2,170,82,82,82,86,85,85,85,86,86,86,86,85,83,83,83,85,73,72,72,72,73,70,64,64,64,70,83,78,65,84,84,88,78,76,79,89,78,77,80,83,75,86,75,69,66,82,48,66,79,84,63,83,39,64,44,11,13,5,13,8,Right,Lean,MF
201995,25,83,85,31500000,110000,2042,3,4,4,7,5.9,154,77,77,77,85,83,83,83,85,84,84,84,84,80,80,80,84,75,72,72,72,75,72,62,62,62,72,79,71,44,80,68,90,71,69,74,88,93,89,89,74,88,83,38,72,53,84,67,69,73,79,53,82,47,60,54,12,10,9,5,7,Right,Normal,MF
